Income,Age,Dependents,City_Tier,Housing,Healthcare & Insurance,Food,Travel,Lifestyle,Utilities & Bills,Healthcare & Insurance.1,Education,Savings & Investments,Education_Spending_Flag
141825.05333909998,54,1,3,21273.758000865,3866.95554441649,18830.446182147447,9939.60102090893,7861.326828348365,11177.885280286571,4405.670937381407,8925.877935743601,16663.05948270065,1
72568.97630628404,60,4,3,21304.815198202454,2361.289140948043,10264.572786485309,4653.673446895444,3863.830282458376,5129.848484749614,3022.954830257737,5544.282634665316,4927.112850486523,1
118308.06658663302,39,0,3,33361.48988746088,4128.873637416104,14720.371013608565,7063.217064873046,9579.468160542794,6458.165943243666,3603.135505432676,0,11818.003612216587,0
52541.06383708031,58,0,3,13280.87587375889,1928.9636387888108,6641.902090102095,2992.1896800509817,3530.390945513105,3577.000890858947,1925.3512362039824,0,5599.316844541049,0
49617.75182607629,63,1,3,7442.662773911443,2335.733854500954,6755.66116740448,3788.350625338708,3860.894951051821,3419.4466510807283,2026.33660206284,2912.67485105579,5122.797104900858,1
259726.6539754932,25,4,1,77917.99619264794,7321.960636477289,27316.74566135555,16625.55275143242,14312.43187694452,22083.282887607824,9887.600755807038,21889.98413350566,18711.329723914463,1
42589.86294515381,46,2,1,12776.958883546142,1246.005389848449,5137.214526888404,2929.9640027973696,1708.064410810573,3013.079441759406,2022.4382884419963,3158.132836513509,3179.4015493643874,1
69772.57476040236,60,4,3,10465.886214060354,1724.4387220548197,7480.937628770161,5373.853469438054,4135.373734475942,4236.283269306614,2194.573836412508,4478.220219778024,8904.902299831763,1
40185.82607491623,19,2,2,8037.165214983246,1343.436047886585,5342.085079158456,2808.5428684552285,2843.3079577585427,2557.92882805442,1999.502856627828,3094.705427722932,3647.745538280697,1
74876.55327481628,25,0,2,14975.310654963258,2577.9720810811373,7638.189420991696,4150.7858047186655,6517.184826475594,6493.007068769768,2906.673258322161,0,8885.229047848201,0
68738.27032470936,47,0,2,13747.654064941871,3327.172166236298,7669.098167901719,4056.426301435789,5234.464237981229,4113.353726825882,2758.6570326775004,0,8349.433388012718,0
59279.94655393691,39,1,3,8891.991983090536,1321.6267499336673,7853.997451813165,4617.646196853214,3257.7167979630394,5126.423929646265,2745.050011617128,5907.265821148417,5867.468283561444,1
80714.49395369868,48,0,2,16142.898790739737,3351.4407615700443,9959.291801698864,4674.7782306337285,5969.309870630163,4816.6531847698425,3871.284392064066,0,9578.651076477672,0
85709.5090230356,45,3,2,17141.90180460712,3745.929324546602,10215.411174342536,4682.019680812527,5961.591202814486,7845.486698067832,3418.172563187524,8352.985644572982,7303.803279025197,1
80680.19865784408,24,0,1,24204.059597353225,2306.172321699481,8070.717018367236,4941.964119,5262.491585294306,5502.483563050208,2843.9269051290617,0,8264.515064301173,0
104080.80450388628,28,4,3,25392.38019178648,4459.784905697506,12577.068416583956,6227.0345362133,5891.299237976933,7694.771588804975,4079.881064217535,6291.208468554143,9440.212828215434,1
62869.3240988616,59,4,3,9430.39861482924,2220.363166722998,8509.812044184193,4890.011385521402,3905.7748340506814,5172.762352458738,2638.444160894885,3839.769130095808,6678.596523031095,1
57810.839664274776,59,0,2,16700.52783232542,2189.256241734545,7106.108943282188,3208.3696936294805,3951.948698415952,4643.829502686146,2047.1903905078764,0,5389.08250850795,0
63955.80634352275,27,0,2,16989.18580165279,1377.4895899833407,6412.673307739849,3753.8326938731134,4854.087908345488,4596.943508504851,2860.3478788211537,0,6933.373696380653,0
85659.66289799701,24,2,3,12848.94943469955,2270.230895741696,9314.849127248628,6101.868969,4851.338749,7210.204441396637,3150.7034569224024,7064.135593995132,9854.214668951989,1
121074.4407114866,53,4,3,18161.166106722987,3781.6268425172734,13435.468086171424,7944.539403643002,9692.202423863902,11396.222752708913,3697.93438410481,8068.253780453439,13469.108079390253,1
68938.77263512541,32,3,2,13787.754527025085,2622.9403862857635,9129.217236974964,5241.546613840587,3496.401193459744,5683.300857805156,2361.7714560619665,5799.391787965979,6244.934572711849,1
106707.20553332948,48,3,2,21341.441106665898,4595.527566946215,12172.454291280405,6402.420820034878,6963.338014688431,7717.615557218887,3781.520342559689,7358.817786772187,10912.221014148869,1
51051.72391444338,23,0,2,10210.344782888678,1851.1777323701813,6352.842897131059,3727.714373209823,4025.741091400927,4233.451830669606,1788.2995449259197,0,5658.645498554158,0
55757.73213466068,25,4,3,8363.659820199102,1251.0201101831285,6235.846505876082,4111.39700864515,3159.3858971812087,3612.501726235967,2286.79065797669,3830.118652347293,6872.103526804815,1
109287.57662034458,63,0,3,34503.743420552244,4748.979929683722,13343.590348846252,7191.311773916813,5329.32183429873,11028.32342832224,3458.3734684018286,0,8905.179724896829,0
54847.01425387829,59,3,3,8227.052138081743,1559.319454920612,7763.887651062033,3687.7496043143337,3309.9983932195005,4471.299484167044,2172.577340363027,4896.268773271787,5627.658424343464,1
51846.4400043746,25,2,2,10369.28800087492,2404.5385146280446,7155.338496654609,3788.498034682479,3258.6515438755405,3872.048936284279,1690.4030191026802,2806.1623816908696,4950.453322974353,1
62495.25921118965,31,2,2,12499.051842237932,2295.4720955964544,6876.154580452288,4934.66831397531,4586.037480778355,4999.81873950779,2962.792606615113,4971.157839089487,5511.031713881075,1
48888.85131972567,22,3,2,9777.770263945136,2194.210507058406,6101.694785369756,3100.9746370043467,2944.374796415744,5104.801348954792,1501.431521046329,2981.483101307159,4554.633107587201,1
48193.0196230709,25,1,3,7228.952943460635,1034.9919531296644,5571.9220319503065,2461.7069819776684,3901.551527295151,3300.8679576747945,1683.9123947631654,3796.060720562744,5763.915933677029,1
55751.141746160334,41,0,2,18383.22438175745,1411.9658626933674,6523.81029195178,3250.307557201945,3601.7360725415506,4505.7821424802405,1862.9640923052648,0,4863.40540356862,0
84605.18204083157,50,3,1,25381.55461224947,3710.8350536320218,9818.936985678276,6588.849077887565,5026.225819398192,5603.539261002044,2817.787307433859,5055.323629012355,6180.63908836134,1
41013.17300491874,20,0,1,12303.95190147562,931.1509503349118,5841.453043104388,2717.392809729171,2558.7292869818302,2932.424576811024,1490.1691733313671,0,3671.370378945128,0
123681.64431095112,41,0,3,18552.246646642667,5069.956253722417,16877.235338078113,6816.7551571921895,11099.91089640125,9625.92897083149,5588.154158165468,0,15015.437066975255,0
174835.44790285832,47,4,2,34967.089580571665,8282.227800577455,20848.08138417431,11242.110964094263,10430.297282042557,15503.026562004648,6792.728027413337,15275.98299033131,15448.170993494634,1
78189.54488623819,54,2,3,11728.431732935727,2666.021781980695,11080.565566177189,5608.354488529947,5237.197969358114,6818.082301529423,2699.280641387994,6639.917736877548,7713.507800238463,1
56651.0399362614,63,0,3,8497.655990439209,1934.757356517258,6693.772367861014,3655.1181727737176,4488.014543331121,4152.560932219227,2026.9088751246595,0,7560.67550939856,0
43501.6606763402,39,0,2,8700.332135268041,1849.615826062167,4517.238126702393,2729.3046958363334,3796.556147829546,3281.596186457915,1377.0554563870471,0,5174.988630539028,0
115560.33046085112,63,2,3,28672.888466597826,5039.48876008289,17000.861819003636,7776.408508657257,7406.60103028607,7078.315636105024,4109.215384978495,5837.865122290029,9791.605719854966,1
80429.42206433314,59,2,2,16085.884412866628,3707.628464589218,9567.648512393454,5159.697170997185,3570.791012337815,5753.781533773887,3504.717790538554,4447.830509786222,8589.43279711505,1
55002.83190177204,29,0,3,14058.861794370689,1219.445653507174,5600.380739048575,3743.731212990991,4095.812573740478,4974.044293296313,2659.2682425101607,0,5595.386217692295,0
260314.51090638505,20,0,2,75981.43783098833,9881.001804207372,36745.55803384439,17478.94200149652,14599.32035979753,21332.19013316782,12036.81609681089,0,21677.77339382165,0
63450.95760510959,40,4,2,17901.138332404073,2369.17302732406,6835.602095728653,3470.7195203830165,3251.805400432753,3973.874380507836,2293.3239608251133,5605.107175894176,5325.064113482971,1
60693.87970808445,33,2,2,12138.775941616892,2293.24083246296,6873.335601506795,4223.670213648526,3609.620889694968,4277.720718321554,2827.474922183889,4471.491932708103,5993.564596782232,1
41766.662932714775,44,3,2,11183.86928344506,1781.73960130345,4627.803178454849,2819.291276867734,2172.137829802362,3360.0876302534675,1638.602411914895,2281.6393419916444,3570.447713604394,1
49382.99850306781,32,1,2,9876.599700613562,2012.2627882121385,6348.926676369592,2736.104947096501,2299.545928099601,4331.236290964667,2338.4944880184817,4465.840360088391,4492.196197081461,1
44084.75778600674,57,1,2,8816.951557201348,1369.164479160749,6125.367374930099,2782.0157208726496,3391.6954918433657,3596.90762158334,1603.7435007822096,2356.2382542991127,4212.80213560016,1
79289.4123462675,54,2,3,11893.411851940124,2321.2366740884127,8863.917085780744,4774.781135461983,4099.715014487298,7646.448562867766,3188.9617195934006,5825.462422453701,9202.643363878224,1
93541.01562082392,42,3,1,28062.30468624717,2918.5091257472163,12378.1120059453,5191.509876652248,4771.237135745379,5624.444797321456,3284.823704995111,5595.211385152444,7714.458870905278,1
53207.92645887216,35,0,2,10641.585291774434,1511.6103858432457,5699.744517159763,3582.1633512571702,3796.849970061332,4304.220523674653,2636.079798149978,0,6310.701786285476,0
125791.1762303118,58,2,2,36925.7005616661,4402.04810684928,15682.305801431892,8883.13352058971,6616.253941526258,11663.7138592938,6018.907401218225,8913.87012902034,8005.572872614855,1
47083.4175495852,59,4,2,9416.68350991704,1602.9741856531962,6480.060004287285,2625.3689267494465,3103.486426835124,3428.5110352028423,1496.1003180343396,3654.5001790903616,4582.719889144666,1
60987.65759867738,41,1,2,12197.531519735478,3033.723284035085,6611.116752467804,3394.859770023446,4560.83457897283,3787.979321549833,1851.685530997248,5292.75641793874,6077.151126887075,1
71632.55033489545,62,0,3,10744.882550234315,1652.559206478577,9552.368550586849,3723.488060591944,5282.123482415162,4698.15205590734,2627.730821066814,0,10005.373682284337,0
45545.43362569097,56,4,3,9126.885187113108,1808.6003420416653,6770.3609450233325,3428.330906493996,2643.7688071920284,3229.045286205343,1836.8720457229165,3726.088049659355,3892.6446168717657,1
47057.6417144216,50,0,1,14117.292514326478,1258.688455957774,6518.553380684594,3521.55859014483,2763.074478166732,4076.391976893208,2194.18860086176,0,3782.3681152158656,0
96243.2501737701,40,4,2,19248.65003475402,2605.235859163615,9939.432053071008,5949.337487273664,7032.399704823032,6746.974895400059,4033.645597989989,4984.143111733188,10711.029428868454,1
100426.55885266616,26,1,2,20085.31177053324,3844.725865118749,14810.258851553655,5266.405025395676,7814.964575646105,6766.972393719063,3164.551018806278,7308.170108834455,9409.559772917682,1
249511.43667251625,42,1,2,49902.28733450325,10039.875174240571,30450.30069501703,13077.523737994146,19546.20562352541,18851.831496287235,7548.207927512429,20129.08756826474,23989.835134551427,1
56146.92224708123,58,0,2,11229.384449416248,1960.465128306587,7119.0773548641255,2875.2971663833014,5110.981420348677,4363.719455285047,2216.360322693652,0,6381.491084935077,0
100882.19991827052,48,0,2,30601.42602480718,4333.361148934052,13380.563346600542,7684.730845860421,5921.416517699616,6851.320916048036,4150.629032564312,0,8387.625625726914,0
75455.6241038236,18,0,3,11318.34361557354,3314.7897433849184,10118.349397753793,4630.255647551043,5669.711031537816,6156.147359559128,3002.453622217324,0,9373.672105873811,0
100509.83878089018,32,4,2,20101.96775617804,4610.390781010835,10732.723336314728,5629.571417276676,5642.649129657097,7511.542809623004,4061.995578043603,6371.730087316433,10754.180365640928,1
62832.71546571979,24,3,3,9424.907319857968,3000.6832448179885,9345.619558605238,4241.675539975244,4644.041463251402,4317.307128141457,2425.156017961151,4929.475087071773,6151.155031811273,1
75727.01291416607,36,3,3,16634.78938379459,2335.93883111418,8641.947579545033,4480.522817606037,3642.1748773948193,7647.876580211067,3689.265864869109,6198.770445475709,6736.717960246658,1
51175.72763671029,48,3,3,7676.359145506543,2296.9458281286084,5213.522166250697,3195.200443949701,3932.252139730351,3287.113228564594,2320.743817624555,4900.963909826152,5505.788087138725,1
61051.83387798024,49,1,2,12210.366775596049,2720.8334822952124,6530.546871389425,3145.249066873898,3076.465656151464,5551.471643006189,2667.900071686887,5317.403635428828,5949.479002665687,1
60463.144826967655,64,2,2,12092.628965393533,2770.7165225311,6123.412113831619,3868.039708258596,5082.980138731977,4175.582458773372,2455.8960374345065,3128.743781288488,6229.54353021734,1
56668.276062256526,31,2,3,8500.241409338478,1212.738407092484,6324.889905649008,3423.1630414445226,3416.948574407199,4272.685222592203,2430.9161956124585,3984.664994425433,6930.608493508422,1
56036.57179504634,23,0,2,11207.31435900927,2136.970286867402,5635.140871574882,2820.4778889125464,5018.424173408488,3904.9950648945673,1877.3008169591355,0,7030.784500026014,0
50266.76780034257,35,0,2,10053.353560068514,1940.5846248632035,5787.565996314423,3355.2619261890663,3877.29708279897,4336.774153315655,2285.769032819451,0,5589.048427191985,0
112449.98450501352,18,4,2,22489.99690100271,4218.156273267796,14299.33393858118,8241.994907420678,6194.725725918293,10168.92925903144,3738.946243081457,6480.163378401202,10985.321363492632,1
43569.70894937829,27,1,3,6535.456342406744,2025.076145222312,4572.572179491842,2754.2030560501967,2964.158555479752,4293.064838316592,2097.1877373857114,4278.413775400233,4214.872895887473,1
55414.29297719924,21,1,2,11082.858595439848,1658.11625795619,6775.793969399796,3078.317332571063,3099.8177237561176,3945.570063240444,1696.1413490392938,3443.537887256593,6190.241939561966,1
79393.77524024184,51,1,2,15878.75504804837,2944.213464817018,10967.440932585516,5579.250661931653,5541.042964720014,5960.2406744366,2872.2194573787606,4272.936758094582,7613.302583468795,1
42012.8535213867,58,3,2,12103.169467528644,1186.7534782508071,5007.118830709213,2645.8281998169323,2389.1609413828705,3634.1293486658737,1757.8868099443475,2151.7999338148707,3341.101953381944,1
47962.02288022353,20,2,1,17650.913334040764,1577.0034061248357,5656.565686299102,2685.5563002012805,1962.6437256707736,3340.7291831245666,1915.1913653594013,2715.9908516089013,3137.228708338172,1
128113.51611076368,33,3,2,25622.703222152737,3308.5011344048417,13652.37852901573,6941.430537345101,6264.234469964994,10863.664303785748,4263.807075334515,11397.02427007025,13739.931770606929,1
112722.83683345852,32,0,3,16908.425525018778,5279.513293827722,12013.25847803403,6187.801644279591,7045.816379104615,8446.31535967283,5504.715277107231,0,15401.097262924117,0
102789.43750566,19,1,2,20557.887501132005,3414.085876427054,13170.094493925102,7580.790013371645,5278.814459089004,8765.766926891043,5127.822049248548,9052.929810654676,8952.373912476278,1
42555.60098263378,34,3,2,8511.120196526757,944.6820031271596,4671.96908386171,2283.780709371038,2646.256284325686,3441.186191664628,1739.703670146688,4072.243823788587,4273.397705946459,1
43713.39378957215,47,3,1,13114.018136871644,1421.1340548924516,5075.478201979804,2538.6467617641983,2599.571162873393,3017.287441377163,1723.026143862286,3332.5344295201244,3267.509236929324,1
63432.47213276499,59,0,2,12686.494426553,1630.2095159723494,7843.910789330756,4470.691518995977,3600.6516562640977,4110.258603173217,2179.857778037697,0,8073.119353331367,0
42052.22656437179,61,0,2,10996.231537495038,1964.03130827712,5115.755627031613,2833.3841707588285,2888.400524108564,3179.746194640676,1445.2094492622407,0,4088.840325839312,0
46116.32694845495,44,2,2,9223.26538969099,2138.619776276674,4800.553107417772,2371.6559378937072,2621.2692423523754,3596.35069300021,1572.9623003237125,4347.562589812565,4633.2263735060815,1
55816.37471166296,44,0,2,11163.274942332591,1466.003749208484,6503.6755554095525,4162.593289494832,3313.7032088742053,4426.019569842967,1719.6563240215164,0,6918.434421743642,0
102266.27793769597,52,1,3,22764.335418272163,3435.910377510585,14074.52081587443,5872.8666299735005,7105.488327578353,8102.887133685257,4203.734026453639,7770.052455159009,8680.944825956705,1
46629.06447460425,23,1,2,9325.812894920851,2227.4823533265976,5983.210118863694,2947.911354345702,3206.7553508460287,4602.177089172748,2236.2490691754983,2969.051333779545,3939.124473052079,1
71372.38976067677,54,0,1,21411.71692820303,2848.5625384362256,10623.492879711488,3846.958995244602,4377.771940194511,5595.171555605592,2640.627658186876,0,6008.426179528333,0
108708.7276584471,28,2,3,16306.309148767064,2405.352526371348,11660.574140653382,6565.687141467595,7519.889978694602,8174.222400671054,3484.242960351412,5975.534344690346,13985.07450503409,1
299005.9700967421,40,1,2,59801.19401934842,6501.107522297994,36059.4723210799,14963.814490881816,22078.07442506503,30096.00719142182,14305.855243733811,17420.33511802277,29334.03292946716,1
56663.94941890241,18,1,2,11332.789883780482,2500.897988341466,6266.494475650779,4132.588934093886,2502.5507247231258,4654.237651497067,1707.806295522734,3420.7521120149054,6043.749405983391,1
40242.74365291144,42,0,2,8048.548730582289,925.4505892867588,4729.048410115393,2192.1610848268024,3210.2175801084004,3668.66808942104,1665.1607307760878,0,4741.0465313384,0
40914.4547055052,49,1,3,6137.168205825779,1649.058798306759,5285.935016560984,2182.9856441694865,2734.169790488079,4217.97897933356,1812.2940215692456,3662.372850681177,3969.747419571036,1
135401.73937742104,42,0,2,53908.66416269213,3232.5395551743686,15204.877708975517,8595.299595454419,7837.186836707378,8373.192051902526,4486.485777966837,0,10129.04810656436,0
50736.32099113474,60,0,2,17738.358168406536,2161.042210355968,5218.421038000391,2737.694146919569,2906.9619448900644,4704.5101260315605,1937.401245026061,0,3999.5796334513766,0
88932.98555427985,27,4,2,17786.59711085597,2499.493631006565,12420.613317942853,4775.883156409175,3943.7130523315927,6949.825112620802,3164.9796586206703,6544.310005707761,9254.271152635334,1
70241.9674379611,44,1,3,10536.295115694164,2527.6621910497247,7450.949578222695,3694.061463895123,5304.668683371554,4827.68251608254,2627.6935956192096,6823.841750919727,7934.733762931907,1
40112.0235206829,20,3,3,10733.83186288888,1362.857569591102,5945.474550666346,2712.837974224968,2114.2568923454887,3402.0974265678224,1681.708790532478,3347.8949539136806,2643.3190499856414,1
131676.51573837182,43,4,2,26335.303147674364,2864.4453870622688,15747.575962577204,7155.2904061282925,7738.288707924181,11658.05539933309,5703.436812534738,12155.195734773004,12695.6772541094,1
41459.78432197828,27,4,3,6218.967648296742,1289.4219487077494,4159.852971770369,2554.591072414896,2617.504249344386,3786.6252726828297,1890.142262880702,3329.271524094895,4684.022211535713,1
69827.69215461623,22,4,2,13965.538430923249,2142.1797521676795,8530.923474237072,5344.0249290144375,4483.905022702115,5115.178696699578,2534.1831506584326,4574.874681683239,6941.065204959128,1
166561.76627270697,24,4,2,33312.3532545414,8077.368816172437,24051.61167949696,10833.8145482193,8375.33479562259,10815.44866470466,5230.318943464497,9235.992977210648,16988.856777982342,1
59855.219560999154,52,4,1,17956.565868299745,2328.199832632018,6021.804949842126,3428.274037328148,3122.333363426709,4984.283657828977,2391.7021623395844,5344.208132837553,4283.354266939286,1
80540.72560831193,47,3,2,16108.145121662386,3211.904402150308,9141.296024821337,5046.399853226056,4783.396039675921,5435.412654241792,3908.8314209902255,5484.251914023324,8226.326453256175,1
61161.8595828269,27,3,3,9174.278937424036,2188.214924289059,8654.078160613228,3848.451727825741,5171.552471875315,3342.681277632535,2372.4610999403976,3201.507980960708,6962.589900679766,1
215208.71672223785,23,3,2,43041.74334444757,5104.616100822948,22828.36735761044,11831.922790195822,14880.916858104058,19676.98555347536,6580.860364847905,14914.068702517432,22904.770695064886,1
47974.931434000806,32,3,3,7196.2397151001205,1915.3020790366,6771.305253498108,3501.7311445363434,3306.1390974069886,3914.356416371952,2393.091248389418,2802.039473466696,4852.418101858374,1
74801.73317823066,36,4,1,22440.5199534692,3368.280175409768,8077.247743223698,5918.849636088121,3864.293901949359,6941.066293557724,2821.5379182002985,5831.769558079741,4661.450399475827,1
53541.51970978285,30,2,1,16062.455912934854,1598.5989891917018,8029.707312280077,2912.5522576382773,2721.892835084708,4176.587688173645,2291.00295397167,4331.08904537583,3425.289814539621,1
44021.61611913844,64,0,1,13206.48483574153,936.797208344644,5446.273085202427,3123.304850941574,2887.367043085584,2990.901290651329,1326.566927980131,0,4231.176263157367,0
43532.36320134033,49,4,2,8706.472640268066,1434.1241912653848,5832.508335147556,3093.450610483098,1829.7094011111665,2520.7632470351427,1308.2348507397116,3048.7723852029985,4727.498262026164,1
61672.018608161896,41,3,1,18501.605582448567,1849.904261150925,7443.365653259633,3798.085396282566,3394.9835611775825,5336.322029494445,1940.0212182016287,4222.230055280513,4555.650255259811,1
52270.04587800944,64,2,2,14400.81854788541,1212.7151384540232,5468.2650668018905,2880.807449236515,3400.5686203173755,5169.496490916822,2312.6643314836965,3659.7828808449294,4129.478205620633,1
77984.95317539231,35,3,2,15596.990635078462,2285.3811358993285,10778.556999834063,5281.38055827235,5464.1987516080335,5703.319036595429,2796.3283837731283,5480.635812549246,7379.448558534677,1
46340.52497483651,59,1,2,9268.104994967302,1287.359113430261,6839.5402224327945,3546.455743153274,2795.960885092484,3436.998622169259,2257.305378579386,4014.3779582035777,3868.326617042452,1
51755.25137176757,61,3,3,7763.287705765135,1813.440123218029,5954.040304507348,3481.3228126840468,4535.327763580303,3930.7015640193513,1883.1552510448,2756.3042815441995,5891.301469621308,1
76731.94595363767,22,2,3,11509.791893045647,2102.3217520914664,10710.536486497213,4718.565707396355,5237.558774748175,6720.7700187578575,2414.883521107512,4003.888794491926,8794.088701650453,1
91289.09706693608,41,4,2,18257.819413387213,4400.595857874926,11836.43007821213,6821.998410873077,5523.49939122048,9359.438280890492,3567.161941219251,6041.308960950233,7644.253419692475,1
107143.55966940468,41,2,2,21428.71193388094,4132.50683278516,12281.296720811311,6655.937928553702,7421.508354050607,8561.21114004335,5006.414926595497,6547.869053208024,10532.430833842824,1
62009.45233864244,46,0,2,12401.890467728488,1874.0551452407385,7939.473582544685,4499.721862597249,4992.911508999538,5747.236494138121,2189.213997465303,0,6709.484783978493,0
55026.96239948925,53,0,3,8254.044359923388,1907.0372421845263,6848.088331063232,3753.3305010192166,4133.496203090594,5054.088986839052,2719.345126614084,0,6707.259494626549,0
45170.39093960612,26,4,3,6775.558640940918,2097.781545723194,5828.081299696365,3071.1574198898747,3414.108074074782,2884.5840244763867,2153.362399907463,2994.667026256061,4785.327152592321,1
66062.85753240382,53,2,3,14417.427227499333,1853.0459750733617,9262.060759475802,3698.2921162513458,3951.5269988482232,5031.020077849455,3065.542242575952,4322.800651673179,6138.342444947151,1
91125.48061538456,21,3,2,18225.09612307692,4161.574629551726,9660.069205063466,5795.646357446897,6010.166199836334,5225.137735844492,3380.579354870789,9021.02117635199,8893.856950002586,1
118042.36250936576,24,3,2,23608.472501873155,4469.502105396645,15602.53516235816,7128.090156173063,6506.510018395858,11118.86836712914,5776.959608395413,7140.086990699671,11007.4012796834,1
49377.090898267765,52,1,3,7406.563634740164,1880.12588159079,7224.174235801978,2890.079650140378,3601.49774712178,4098.464718694453,1709.843534792006,4845.516835210786,4716.247398052628,1
42823.94098483328,55,4,1,12847.182295449984,2112.72859167875,6304.831795151492,2375.369384198568,2041.3012552193927,2551.7429131854187,1589.8074633726749,3393.804839913608,2882.151733999017,1
121370.11726613618,58,2,3,18205.517589920422,4770.50873606079,15457.320283163835,7538.032623187681,10167.151137634668,6553.672039429437,4412.80302421869,10036.687210799875,13268.527386516227,1
49464.677018853625,24,0,2,9892.935403770723,2361.794108561729,5803.884815915132,3425.7701816166013,4098.077483030683,5377.720408953702,1647.451199508136,0,5057.113025249076,0
58088.00271415996,49,3,3,8713.200407123994,1197.7135961127242,8653.467973779081,3821.7084465889584,3972.535701638332,4456.2534075626245,2844.4486750096926,3777.347235676589,6195.3981812003885,1
54358.72514353299,55,2,3,8153.808771529948,1619.6171766525745,6197.444904565479,3024.1413887999965,4895.563533807432,2834.474745561229,2510.853082277873,3593.968017366667,6458.6560568915365,1
94335.7535625203,20,2,2,18867.150712504063,3124.5497897526952,10570.82203823486,6349.766378797858,6961.23031096386,5637.431968322282,3353.245361415904,7421.1009246365475,9615.13682336767,1
1079728.3735172302,23,4,2,215945.67470344604,38734.93293491964,119816.89812392244,81861.50345724131,61629.97335910088,67012.55323436239,36001.52736536964,81665.09185716957,113118.06554450947,1
67768.46641892815,47,2,3,14104.09276922057,1807.863311793198,8969.7134350202,3780.8750128939982,4406.294126246671,5072.959835697783,2119.9479830249948,6148.8024859928255,6407.375237711372,1
59744.4185385469,63,1,3,17396.09046751069,2706.663786682448,8533.725386750164,3365.301336756821,2546.5055467278407,3940.326454449601,2289.953730803049,3773.7393598926674,4557.633740692085,1
130020.05403692032,21,2,2,26004.010807384067,4564.718923641067,14310.309398840098,10148.841588765168,5819.057836234942,8514.741199997912,4965.059354126895,10590.616286292172,13530.8095924914,1
143374.25146006956,40,3,2,40440.74931757143,4270.221943103991,14851.953810211628,7291.646976242352,9354.44100899157,11367.16123809593,4696.5431143936685,8134.654663163362,12890.063816488682,1
98662.51464346932,37,3,3,14799.3771965204,3032.906269582779,13189.470070523152,5418.1290612434,6111.332916845514,9254.528597507986,3033.648071899428,6768.346121345837,11116.432901400252,1
41691.01357231412,41,1,2,8338.202714462825,1296.1517293386055,4462.23658635587,2235.0949775291,1720.3379341383238,3355.83953264318,1955.049218363272,2355.565993140567,4791.760465902715,1
145730.85516081093,32,4,3,21859.62827412164,6477.489861611071,19325.482375703647,8471.100659951526,11079.044226710288,10719.403709855478,6472.194650686472,11574.875313185525,14925.490826695584,1
114237.61816028703,39,4,3,17135.642724043057,5434.598430397906,15485.789993794073,6598.526206645225,8825.309314226604,9763.765481885726,4724.9809411361375,10780.130088784195,10646.66249381224,1
71564.88804718142,49,2,1,21469.466414154424,1908.1179868158745,7682.732856458392,3864.562623401527,3192.057172043757,4796.894086407942,3058.418826372721,3638.285544014312,6586.305761253744,1
89430.37416917065,22,0,2,17886.074833834133,4147.404906323438,11718.393102860971,5919.441941522767,7097.304169784957,9089.80864428756,4340.37601930715,0,8769.471165374902,0
45172.181957516645,33,1,2,9034.43639150333,2061.267452424785,5365.054368781973,3408.570864716325,2865.77846780696,3455.2238290189307,2193.224123318772,3789.3594310567937,3899.7801086666327,1
90641.10226340388,53,4,1,27192.33067902116,1964.9166539300727,10526.326417972068,5536.634999822751,5015.181691002268,6832.581413729503,2787.6644289118817,7606.970794804226,6953.548555262977,1
77220.11783624213,23,2,3,11583.01767543632,2780.693007066953,9393.749858627289,5218.396424465603,5487.401669746974,5559.2333072221145,2947.749842796207,6951.240236735957,8189.590744243418,1
52032.83758495294,50,2,3,7804.925637742941,1889.000299809644,5540.340840849797,3895.876296256291,2266.3539747181003,4962.942104484239,2550.3403359062286,4895.636034080662,5468.226618331512,1
46539.44320827776,50,2,3,6980.916481241665,1672.7783234859826,5095.875008025363,2753.466218493313,2404.221831570197,4128.321516948421,1504.6199785246797,2620.4389625658764,5813.641466226679,1
42841.82304246812,52,2,3,8908.643693895083,1306.000687035845,4974.417285917475,2423.4490664579034,2881.203928395619,4346.77736708868,1453.852741382873,3034.489486314661,4053.8966357939935,1
132719.71388842247,20,0,3,19907.95708326337,3485.4471663832896,18402.132540761704,7152.705523240353,10587.115931279346,10778.12048416058,5261.62217870632,0,17143.383894188253,0
45377.56062733931,51,3,3,6806.634094100897,1472.672617890085,6727.719926944988,3056.7850765674243,3242.948407927986,3027.089524749523,1684.716603827613,4481.667734363711,4463.197992290127,1
62218.24324616892,60,0,2,12443.648649233784,2838.901065963026,7161.010133706257,4236.649325492457,3151.5254564660263,6462.58831427394,2547.362937469319,0,7012.967209069231,0
270486.8042779151,18,2,2,54097.36085558302,8251.234205087507,32392.604857822527,14048.15736589919,20102.721586975586,16872.499266021663,8308.617398564085,13921.897382117964,30747.51340795308,1
78817.73074343595,39,4,2,15763.546148687192,2907.2691368992528,8908.448867382593,4872.221278674891,6276.191982978708,5335.8032747781735,3141.632132178124,3976.710691363585,8290.77216914803,1
43501.15398458111,43,0,2,8700.230796916221,1694.566416302309,5881.300300756943,2374.942762200724,2390.668223275579,2666.07650957589,1566.8728809115123,0,5467.9488283925775,0
60621.1120355843,35,4,2,12124.22240711686,1889.8420245240493,8747.965318926917,4490.36023108351,3787.753896392476,5310.594330261758,2748.929971173837,5249.87095650357,4881.471869880398,1
